,TAG_NUMBER,catchAREA,DATE,BOAT,GearType,Company,Catch.t,dataorigin,id,
1674,564348,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1675,564373,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1676,564374,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1677,564379,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1678,564384,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1679,564407,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1680,564408,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1681,564410,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1682,564441,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1683,564451,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1684,564458,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1685,564474,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1686,564478,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1687,564481,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1688,564494,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1689,564500,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1690,564513,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1691,564550,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1692,564553,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1693,564555,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1694,564571,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1695,564575,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1696,564578,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1697,564579,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1698,564595,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1699,564597,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1700,564605,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1701,564611,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1702,564630,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1703,564632,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1704,564635,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1705,564647,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1706,564651,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1707,564659,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1708,564706,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1709,564710,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1710,564722,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1711,564744,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1712,564747,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1713,564748,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1714,564763,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1715,564778,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1716,564780,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1717,564785,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1718,564809,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1719,564813,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1720,564814,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1721,564826,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1722,564838,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1723,564879,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1724,564895,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1725,564904,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1726,564941,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1727,564943,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1728,564951,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1729,564967,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1730,564978,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1731,564979,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1732,564980,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1733,569033,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1734,569034,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1735,569050,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1736,569054,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1737,569151,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1738,572406,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1739,572412,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1740,572419,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1741,572438,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1742,572460,Scots Bay (Area 8),2023-08-30,LADY MELISSA,Purse Seine,Comeau,74,Comeau Tag Retrievals 2023.xlsx,2023-08-30 LADY MELISSA,
1743,577051,German Bank,2023-09-01,LADY JANICE II,Purse Seine,Comeau,84,Comeau Tag Retrievals 2023.xlsx,2023-09-01 LADY JANICE II,
1744,577064,German Bank,2023-09-01,LADY JANICE II,Purse Seine,Comeau,84,Comeau Tag Retrievals 2023.xlsx,2023-09-01 LADY JANICE II,
1745,577204,German Bank,2023-09-05,LADY JANICE II,Purse Seine,Comeau,78,Comeau Tag Retrievals 2023.xlsx,2023-09-05 LADY JANICE II,
1746,577295,German Bank,2023-09-05,SEALIFE II,Purse Seine,Comeau,37,Comeau Tag Retrievals 2023.xlsx,2023-09-05 SEALIFE II,
1747,567373,German Bank,2023-09-06,LADY MELISSA,Purse Seine,Comeau,148,Comeau Tag Retrievals 2023.xlsx,2023-09-06 LADY MELISSA,
1748,567462,German Bank,2023-09-06,LADY MELISSA,Purse Seine,Comeau,148,Comeau Tag Retrievals 2023.xlsx,2023-09-06 LADY MELISSA,
1749,567466,German Bank,2023-09-06,LADY MELISSA,Purse Seine,Comeau,148,Comeau Tag Retrievals 2023.xlsx,2023-09-06 LADY MELISSA,
1750,567515,German Bank,2023-09-06,LADY MELISSA,Purse Seine,Comeau,148,Comeau Tag Retrievals 2023.xlsx,2023-09-06 LADY MELISSA,
1751,567641,German Bank,2023-09-06,LADY MELISSA,Purse Seine,Comeau,148,Comeau Tag Retrievals 2023.xlsx,2023-09-06 LADY MELISSA,
1752,567648,German Bank,2023-09-06,LADY MELISSA,Purse Seine,Comeau,148,Comeau Tag Retrievals 2023.xlsx,2023-09-06 LADY MELISSA,
1753,577351,German Bank,2023-09-06,LADY MELISSA,Purse Seine,Comeau,148,Comeau Tag Retrievals 2023.xlsx,2023-09-06 LADY MELISSA,
1754,577577,German Bank,2023-09-06,LADY MELISSA,Purse Seine,Comeau,148,Comeau Tag Retrievals 2023.xlsx,2023-09-06 LADY MELISSA,
1755,56741?,German Bank,2023-09-06,LADY MELISSA,Purse Seine,Comeau,148,Comeau Tag Retrievals 2023.xlsx,2023-09-06 LADY MELISSA,
1756,564345,Scots Bay,2023-09-07,LADY JANICE II,Purse Seine,Comeau,147,Comeau Tag Retrievals 2023.xlsx,2023-09-07 LADY JANICE II,
1757,564445,Scots Bay,2023-09-07,LADY JANICE II,Purse Seine,Comeau,147,Comeau Tag Retrievals 2023.xlsx,2023-09-07 LADY JANICE II,
1758,567213,Scots Bay,2023-09-07,LADY JANICE II,Purse Seine,Comeau,147,Comeau Tag Retrievals 2023.xlsx,2023-09-07 LADY JANICE II,
1759,567268,Scots Bay,2023-09-07,LADY JANICE II,Purse Seine,Comeau,147,Comeau Tag Retrievals 2023.xlsx,2023-09-07 LADY JANICE II,
1760,569057,Scots Bay,2023-09-07,LADY JANICE II,Purse Seine,Comeau,147,Comeau Tag Retrievals 2023.xlsx,2023-09-07 LADY JANICE II,
1761,569499,Scots Bay,2023-09-07,LADY JANICE II,Purse Seine,Comeau,147,Comeau Tag Retrievals 2023.xlsx,2023-09-07 LADY JANICE II,
1762,577842,Scots Bay,2023-09-07,LADY JANICE II,Purse Seine,Comeau,147,Comeau Tag Retrievals 2023.xlsx,2023-09-07 LADY JANICE II,
1763,564787,German Bank,2023-09-07,LADY MELISSA,Purse Seine,Comeau,147,Comeau Tag Retrievals 2023.xlsx,2023-09-07 LADY MELISSA,
1764,567435,German Bank,2023-09-07,LADY MELISSA,Purse Seine,Comeau,94,Comeau Tag Retrievals 2023.xlsx,2023-09-07 LADY MELISSA,
1765,567650,German Bank,2023-09-07,LADY MELISSA,Purse Seine,Comeau,94,Comeau Tag Retrievals 2023.xlsx,2023-09-07 LADY MELISSA,
1766,577420,German Bank,2023-09-07,LADY MELISSA,Purse Seine,Comeau,94,Comeau Tag Retrievals 2023.xlsx,2023-09-07 LADY MELISSA,
1767,577602,German Bank,2023-09-07,LADY MELISSA,Purse Seine,Comeau,94,Comeau Tag Retrievals 2023.xlsx,2023-09-07 LADY MELISSA,
1768,564652,Scots Bay,2023-09-07,SEALIFE II,Purse Seine,Comeau,29,Comeau Tag Retrievals 2023.xlsx,2023-09-07 SEALIFE II,
1769,577774,Scots Bay,2023-09-07,SEALIFE II,Purse Seine,Comeau,29,Comeau Tag Retrievals 2023.xlsx,2023-09-07 SEALIFE II,
1770,471559,Scots Bay,2023-09-12,LADY JANICE II,Purse Seine,Comeau,42,Comeau Tag Retrievals 2023.xlsx,2023-09-12 LADY JANICE II,
1771,530065,Scots Bay,2023-09-12,LADY JANICE II,Purse Seine,Comeau,42,Comeau Tag Retrievals 2023.xlsx,2023-09-12 LADY JANICE II,
1772,530103,Scots Bay,2023-09-12,LADY JANICE II,Purse Seine,Comeau,42,Comeau Tag Retrievals 2023.xlsx,2023-09-12 LADY JANICE II,
1773,578820,Scots Bay,2023-09-12,LADY JANICE II,Purse Seine,Comeau,42,Comeau Tag Retrievals 2023.xlsx,2023-09-12 LADY JANICE II,
1774,578830,Scots Bay,2023-09-12,LADY JANICE II,Purse Seine,Comeau,42,Comeau Tag Retrievals 2023.xlsx,2023-09-12 LADY JANICE II,
1775,475910,Scots Bay,2023-09-12,LADY MELISSA,Purse Seine,Comeau,38,Comeau Tag Retrievals 2023.xlsx,2023-09-12 LADY MELISSA,
1776,530064,Scots Bay,2023-09-12,LADY MELISSA,Purse Seine,Comeau,38,Comeau Tag Retrievals 2023.xlsx,2023-09-12 LADY MELISSA,
1777,530332,Scots Bay,2023-09-12,LADY MELISSA,Purse Seine,Comeau,38,Comeau Tag Retrievals 2023.xlsx,2023-09-12 LADY MELISSA,
1778,569661,Scots Bay,2023-09-12,LADY MELISSA,Purse Seine,Comeau,38,Comeau Tag Retrievals 2023.xlsx,2023-09-12 LADY MELISSA,
1779,569808,Scots Bay,2023-09-12,LADY MELISSA,Purse Seine,Comeau,38,Comeau Tag Retrievals 2023.xlsx,2023-09-12 LADY MELISSA,
1780,569817,Scots Bay,2023-09-12,LADY MELISSA,Purse Seine,Comeau,38,Comeau Tag Retrievals 2023.xlsx,2023-09-12 LADY MELISSA,
1781,569831,Scots Bay,2023-09-12,LADY MELISSA,Purse Seine,Comeau,38,Comeau Tag Retrievals 2023.xlsx,2023-09-12 LADY MELISSA,
1782,530023,Scots Bay,2023-09-12,LADY MELISSA /JANICE MIX,Purse Seine,Comeau,80,Comeau Tag Retrievals 2023.xlsx,2023-09-12 LADY MELISSA /JANICE MIX,
1783,528778,Seal Island,2023-09-13,LADY MELISSA,Purse Seine,Comeau,136,Comeau Tag Retrievals 2023.xlsx,2023-09-13 LADY MELISSA,
1784,532366,German Bank,2023-09-15,LADY MELISSA,Purse Seine,Comeau,171,Comeau Tag Retrievals 2023.xlsx,2023-09-15 LADY MELISSA,
1785,574037,German Bank,2023-09-15,LADY MELISSA,Purse Seine,Comeau,17,Comeau Tag Retrievals 2023.xlsx,2023-09-15 LADY MELISSA,
1786,574087,German Bank,2023-09-15,SEALIFE II,Purse Seine,Comeau,65,Comeau Tag Retrievals 2023.xlsx,2023-09-15 SEALIFE II,
1787,567461,Seal Island,2023-09-18,JANICE/SEALIFE II MIXED,Purse Seine,Comeau,105,Comeau Tag Retrievals 2023.xlsx,2023-09-18 JANICE/SEALIFE II MIXED,
1788,574074,Seal Island,2023-09-18,LADY JANICE II,Purse Seine,Comeau,69,Comeau Tag Retrievals 2023.xlsx,2023-09-18 LADY JANICE II,
1789,477062,Seal Island,2023-09-19,SEALIFE II,Purse Seine,Comeau,99,Comeau Tag Retrievals 2023.xlsx,2023-09-19 SEALIFE II,
1790,528281,Seal Island,2023-09-19,SEALIFE II,Purse Seine,Comeau,99,Comeau Tag Retrievals 2023.xlsx,2023-09-19 SEALIFE II,
1791,530634,Seal Island,2023-09-19,SEALIFE II,Purse Seine,Comeau,99,Comeau Tag Retrievals 2023.xlsx,2023-09-19 SEALIFE II,
1792,573913,German Bank,2023-09-22,SEALIFE II,Purse Seine,Comeau,67,Comeau Tag Retrievals 2023.xlsx,2023-09-22 SEALIFE II,
1793,574420,German Bank,2023-09-22,SEALIFE II,Purse Seine,Comeau,67,Comeau Tag Retrievals 2023.xlsx,2023-09-22 SEALIFE II,
1794,477238,Seal Island,2023-09-25,LADY JANICE II,Purse Seine,Comeau,70,Comeau Tag Retrievals 2023.xlsx,2023-09-25 LADY JANICE II,
1795,530338,Scots Bay,2023-09-26,LADY MELISSA,Purse Seine,Comeau,43,Comeau Tag Retrievals 2023.xlsx,2023-09-26 LADY MELISSA,
1796,567759,Scots Bay ,2023-09-26,LADY MELISSA,Purse Seine,Comeau,43,Comeau Tag Retrievals 2023.xlsx,2023-09-26 LADY MELISSA,
1797,567848,Scots Bay ,2023-09-26,LADY MELISSA,Purse Seine,Comeau,43,Comeau Tag Retrievals 2023.xlsx,2023-09-26 LADY MELISSA,
1798,529022,Grand Manan,2023-10-02,LADY MELISSA,Purse Seine,Comeau,42,Comeau Tag Retrievals 2023.xlsx,2023-10-02 LADY MELISSA,
1799,529626,German Bank,2023-10-06,LADY MELISSA,Purse Seine,Comeau,17,Comeau Tag Retrievals 2023.xlsx,2023-10-06 LADY MELISSA,
1800,575759,Grand Manan Banks,2023-10-16,LADY MELISSA,Purse Seine,Comeau,91,Comeau Tag Retrievals 2023.xlsx,2023-10-16 LADY MELISSA,
1801,521399,Lurcher,2024-06-07,LEROY & BARRY,Purse Seine,Scotia Gardens,,Herring Research Tags Collected Information (1).xlsx,2024-06-07 LEROY & BARRY,
1802,521966,Grand Manan,2024-06-12,LEROY & BARRY,Purse Seine,Scotia Gardens,,Herring Research Tags Collected Information (1).xlsx,2024-06-12 LEROY & BARRY,
1803,529460,Grand Manan,2024-06-13,LEROY & BARRY,Purse Seine,Scotia Gardens,,Herring Research Tags Collected Information (1).xlsx,2024-06-13 LEROY & BARRY,
1804,529179,Grand Manan,2024-06-26,LEROY & BARRY,Purse Seine,Scotia Gardens,,Herring Research Tags Collected Information (1).xlsx,2024-06-26 LEROY & BARRY,
1805,474385,Grand Manan,2024-06-27,MORNING STAR,Purse Seine,Scotia Gardens,,Herring Research Tags Collected Information (1).xlsx,2024-06-27 MORNING STAR,
1806,564585,Scots Bay,2024-08-12,MORNING STAR,Purse Seine,Scotia Gardens,,Herring Research Tags Collected Information (1).xlsx,2024-08-12 MORNING STAR,
1807,566792,Scots Bay,2024-06-20,LADY MELISSA,Purse Seine,Comeaus,61,Comeaus Tag returns 2024,2024-06-20 LADY MELISSA,
1808,567218,UNKNOWN,2024-09-17,UNKOWN,Purse Seine,Website,,Tag returns from website or email 2025 Draw,2024-09-17 UNKOWN,
1809,502001,UNKNOWN,2024-09-17,UNKOWN,Purse Seine,Website,,Tag returns from website or email 2025 Draw,2024-09-17 UNKOWN,
1810,556292,UNKNOWN,2024-09-17,UNKOWN,Purse Seine,Website,,Tag returns from website or email 2025 Draw,2024-09-17 UNKOWN,
1811,473464,UNKNOWN,2024-09-17,UNKOWN,Purse Seine,Website,,Tag returns from website or email 2025 Draw,2024-09-17 UNKOWN,
1812,517984,UNKNOWN,2024-09-17,UNKOWN,Purse Seine,Website,,Tag returns from website or email 2025 Draw,2024-09-17 UNKOWN,
1813,510556,UNKNOWN,2024-09-17,UNKOWN,Purse Seine,Website,,Tag returns from website or email 2025 Draw,2024-09-17 UNKOWN,
1814,557217,UNKNOWN,2024-09-17,UNKOWN,Purse Seine,Website,,Tag returns from website or email 2025 Draw,2024-09-17 UNKOWN,
1815,567458,UNKNOWN,2024-09-17,UNKOWN,Purse Seine,Website,,Tag returns from website or email 2025 Draw,2024-09-17 UNKOWN,
1816,498347,UNKNOWN,2024-09-17,UNKOWN,Purse Seine,Website,,Tag returns from website or email 2025 Draw,2024-09-17 UNKOWN,
1817,500573,Scots Bay,2024-09-17,UNKOWN,Purse Seine,Website,,Tag returns from website or email 2025 Draw,2024-09-17 UNKOWN,
1818,594122,Scots Bay,2024-09-17,UNKOWN,Purse Seine,Website,,Tag returns from website or email 2025 Draw,2024-09-17 UNKOWN,
1819,590350,Scots Bay,2024-09-17,UNKOWN,Purse Seine,Website,,Tag returns from website or email 2025 Draw,2024-09-17 UNKOWN,
1820,507864,UNKNOWN,2024-09-17,UNKOWN,Purse Seine,Website,,Tag returns from website or email 2025 Draw,2024-09-17 UNKOWN,
1821,495950,UNKNOWN,2024-09-17,UNKOWN,Purse Seine,Website,,Tag returns from website or email 2025 Draw,2024-09-17 UNKOWN,
1822,495668,Scots Bay,2024-09-17,UNKOWN,Purse Seine,Website,,Tag returns from website or email 2025 Draw,2024-09-17 UNKOWN,
1823,561231,UNKNOWN,2024-09-17,UNKOWN,Purse Seine,Website,,Tag returns from website or email 2025 Draw,2024-09-17 UNKOWN,
1824,564633,Scots Bay,2024-09-17,UNKOWN,Purse Seine,Website,,Tag returns from website or email 2025 Draw,2024-09-17 UNKOWN,
1825,512790,Other,2024-09-17,UNKOWN,Purse Seine,Website,,Tag returns from website or email 2025 Draw,2024-09-17 UNKOWN,
1826,561649,UNKNOWN,2024-09-17,UNKOWN,Purse Seine,Website,,Tag returns from website or email 2025 Draw,2024-09-17 UNKOWN,
1827,559915,UNKNOWN,2024-09-17,UNKOWN,Purse Seine,Website,,Tag returns from website or email 2025 Draw,2024-09-17 UNKOWN,
1828,502977,German Bank,2024-10-03,UNKOWN,Purse Seine,Website,,Tag returns from website or email 2025 Draw,2024-10-03 UNKOWN,
1829,532275,German Bank,2024-11-01,UNKOWN,Purse Seine,Website,,Tag returns from website or email 2025 Draw,2024-11-01 UNKOWN,
1830,566638,UNKNOWN,2025-02-04,UNKOWN,Purse Seine,Website,,Tag returns from website or email 2025 Draw,2025-02-04 UNKOWN,
1831,564179,Scots Bay,2024-09-17,UNKNOWN,Purse Seine,Connors,,Connors Fish Tag Data 2024,2024-09-17 UNKNOWN,
1832,567880,Scots Bay,2024-09-19,UNKNOWN,Purse Seine,Connors,,Connors Fish Tag Data 2024,2024-09-19 UNKNOWN,
1833,471737,Scots Bay,2024-09-17,UNKNOWN,Purse Seine,Connors,,Connors Fish Tag Data 2024,2024-09-17 UNKNOWN,
1834,567226,Scots Bay,2024-08-22,UNKNOWN,Purse Seine,Connors,,Connors Fish Tag Data 2024,2024-08-22 UNKNOWN,
1835,564204,White Head,2024-06-25,UNKNOWN,Purse Seine,Connors,,Connors Fish Tag Data 2024,2024-06-25 UNKNOWN,
1836,564214,Scots Bay,2024-08-20,UNKNOWN,Purse Seine,Connors,,Connors Fish Tag Data 2024,2024-08-20 UNKNOWN,
1837,567067,Scots Bay,2024-08-20,UNKNOWN,Purse Seine,Connors,,Connors Fish Tag Data 2024,2024-08-20 UNKNOWN,
1838,474896,Scots Bay,2024-07-30,UNKNOWN,Purse Seine,Connors,,Connors Fish Tag Data 2024,2024-07-30 UNKNOWN,
